Term,DocID,Positions
of,22,"[43, 63, 77, 99, 149, 203, 209, 216, 229, 299, 302, 337, 375, 405, 419, 456, 472, 517, 570, 632, 645, 710, 761, 794, 807, 866, 872, 887, 908, 919, 939, 959, 1034, 1054, 1076, 1089, 1234, 1244, 1259, 1268, 1294, 1329, 1388, 1436, 1456, 1482, 1528, 1614, 1673, 1754, 1790, 1793, 1799, 1845, 1873, 1877, 1884, 1917, 2033, 2070, 2143, 2158, 2174, 2201, 2240, 2253, 2265, 2277, 2310, 2330, 2441, 2471, 2476, 2481, 2488, 2561, 2794, 2831, 2859, 2877, 2928, 2967, 2973, 2995, 3002, 3020, 3040, 3060, 3171, 3192, 3204, 3230, 3270, 3293, 3303, 3406, 3408, 3410, 3425, 3483, 3578, 3581, 3666, 3669, 3688, 3703, 3743, 3801, 3818, 3836, 3908, 3967, 4024, 4089, 4093, 4102, 4114, 4128, 4241, 4260, 4276, 4308, 4384, 4627, 4712, 4773, 4780, 4822, 4888, 4905, 5008, 5087, 5201, 5221, 5224, 5255, 5275, 5301, 5323, 5422, 5430, 5449, 5472, 5484, 5525, 5581, 5591, 5603, 5628, 5681, 5721, 5741, 5785, 5792, 5808, 5816, 5826, 5831, 5860, 5897, 6008, 6026, 6106, 6127, 6174, 6227, 6278, 6320, 6345, 6444, 6465, 6688, 6742, 6764, 6850, 6859, 6867, 6888, 6900, 6933, 6947, 6988, 7003, 7053, 7062, 7089, 7129, 7169, 7229, 7349, 7366, 7479, 7537, 7591, 7609, 7648, 7661, 7767, 7805, 7866, 7873, 7904, 8079, 8139, 8194, 8217, 8228, 8274, 8334, 8391, 8406, 8496, 8608, 8614, 8765, 8786, 8792, 8816, 8935, 9042, 9075, 9079, 9148, 9171, 9188, 9193, 9226, 9379, 9394, 9427, 9457, 9488, 9517, 9551, 9602, 9617, 9709, 9735, 9743, 9761, 9799, 9843, 9869, 9875, 9917, 9950, 9994, 10065, 10098, 10174, 10210, 10218, 10225, 10228, 10283, 10294, 10310, 10313, 10335, 10346, 10379, 10396, 10453, 10602, 10712, 10750, 10778, 10807, 10814, 10819, 10826, 10858, 10868, 10890, 10906, 10972, 10984, 10989, 11009, 11035, 11041, 11065, 11070, 11099, 11111, 11127, 11158, 11174, 11228, 11242, 11264, 11271, 11298, 11310, 11354, 11356, 11614, 11738, 11880, 11949, 12104, 12289, 12482, 12535, 12592, 12782, 12804, 12806, 12944]"
of,23,"[8, 23, 31, 37, 74, 85, 94, 122, 127, 132, 137, 145, 151, 171, 176, 200, 209, 214, 225, 250, 256, 266, 271, 340, 347, 355, 363, 379, 386, 393, 407, 480, 559, 566, 662, 674, 698, 721, 729, 735, 784, 792, 823, 846, 865, 876, 933, 951, 1008, 1052, 1092, 1103, 1106, 1155, 1167, 1181, 1240, 1250, 1259, 1282, 1291, 1306, 1311, 1343, 1348, 1350, 1409, 1416, 1431, 1442, 1446, 1474, 1518, 1564, 1587, 1612, 1656, 1690, 1707, 1718, 1720, 1733, 1789, 1792, 1800, 1817, 1836, 1839, 1844, 1850, 1884, 1899, 1913, 1924, 1935, 1966, 2008, 2018, 2024, 2035, 2110, 2120, 2213, 2217, 2231, 2250]"
of,24,"[25, 28, 47, 51, 54, 66, 72, 81, 95, 137, 143, 149, 158, 170, 175, 179, 198, 210, 228, 268, 283, 300, 309, 314, 318, 332, 334, 354, 384, 402, 411, 442, 465, 490, 493, 507, 533, 605, 612, 705, 715, 796, 805, 811, 829, 842, 851, 853, 865, 907, 951, 954, 968, 1108, 1125, 1159, 1162, 1165, 1169, 1182, 1196, 1221, 1229, 1232, 1254, 1257, 1271, 1288, 1307, 1321, 1370, 1375, 1385, 1391, 1402, 1410, 1422, 1434, 1469, 1483, 1521, 1574, 1591, 1596, 1602, 1629, 1676, 1716, 1736, 1778, 1790, 1831, 1835, 1843, 1889, 1912, 1930, 1987, 1996, 1999, 2003, 2006, 2027, 2098, 2111, 2141, 2218, 2228, 2233, 2255, 2283, 2304, 2351, 2357, 2394, 2415, 2426, 2440, 2458, 2487, 2514, 2555, 2613, 2647, 2675, 2687, 2704, 2709, 2723, 2765, 2816, 2830, 2850, 2888, 2904, 2974, 2994, 3012, 3026, 3077, 3099, 3119, 3161, 3167, 3205, 3281, 3302]"
of,25,"[24, 37, 87, 131, 161, 172, 184, 215, 221, 237, 345, 355, 369, 422, 426, 438, 441, 478, 537, 545, 562, 600, 689, 696, 700, 704, 708, 762, 801, 830, 836, 844, 849, 874, 992, 1000, 1010, 1083, 1094, 1099, 1135, 1144, 1151, 1157, 1161, 1168, 1171, 1176, 1190, 1194, 1201, 1223, 1226, 1231, 1237, 1253, 1262, 1328, 1336, 1345, 1397, 1406, 1412, 1420, 1433, 1437, 1447, 1481, 1493, 1514, 1519, 1525, 1547, 1581, 1600, 1608, 1626, 1628, 1633, 1637, 1642, 1652, 1719, 1780, 1795, 1872, 1877, 1906, 1908, 1920, 1925, 1939, 1945, 1954, 1967, 1996, 2025, 2062, 2074, 2080, 2093, 2096, 2107, 2122, 2128, 2144, 2183, 2190, 2199, 2208, 2274, 2277, 2376, 2394, 2466, 2473, 2475, 2483, 2498, 2520, 2526, 2536, 2543, 2558, 2604, 2671, 2676, 2711, 2713, 2736, 2753, 2768, 2801, 2905, 2914, 2951, 2964, 3010, 3035, 3047, 3088, 3114, 3121, 3185, 3190, 3194, 3257, 3269, 3316, 3370, 3384, 3389, 3408, 3413, 3456, 3464, 3467, 3498, 3512, 3514, 3522, 3537, 3568, 3596, 3602, 3640, 3821, 3837, 3841, 3855, 3863, 3876, 3959, 3989, 3994, 4004]"
of,26,"[52, 57, 69, 188, 251, 274, 284, 288, 300, 314, 350, 355, 368, 387, 394, 413, 415, 464, 471, 482, 511, 534, 546, 548, 569, 580, 589, 600, 630, 684, 695, 707, 800, 823, 845, 846, 860, 866, 868, 925, 929, 986, 1013, 1051, 1117, 1245, 1256, 1300, 1338, 1342, 1352, 1356, 1389, 1597, 1607, 1625, 1644, 1791, 1823, 1828, 1832, 1935, 1964, 1998, 2016, 2076, 2091, 2277, 2288, 2309, 2323, 2344, 2403, 2444, 2462, 2477, 2517, 2520, 2530, 2553, 2570, 2597, 2610, 2628, 2714, 2723, 2730, 2757, 2781, 2788, 2799, 2811, 2823, 2829, 2841, 2873, 2882, 2897, 2906, 2911, 2918, 2921, 2931, 2938, 3085, 3089, 3106, 3128, 3212, 3219, 3240, 3246, 3268, 3278, 3315, 3351, 3648, 3689, 3736, 3752, 3762, 3840, 3894, 3928, 3967, 3995, 4019, 4053, 4071, 4078, 4084, 4111, 4121, 4145, 4215, 4258, 4310, 4329, 4363, 4371, 4389, 4397, 4411, 4435, 4447, 4466, 4488, 4547, 4562, 4571, 4627, 4649, 4678, 4739, 4744, 4756, 4761, 4771, 4780, 4808, 4866, 5180, 5271, 5283, 5287, 5292, 5327, 5344, 5348, 5381, 5383, 5477, 5482, 5521, 5580, 5583, 5663, 5719, 5739, 5764, 5772, 5811, 5818, 5912, 5918, 5934, 5948, 5954, 5983, 6075, 6170, 6173, 6176, 6188, 6240, 6315, 6443, 6507, 6513, 6524, 6545, 6550, 6569, 6584, 6612, 6655, 6691, 6697, 6710, 6721, 6732, 6771, 6797, 6827, 6900, 6924, 6985, 7019, 7040, 7049, 7063, 7068, 7157, 7167, 7172, 7213, 7233, 7537, 7542, 7592, 7629, 7633, 7639, 7694, 7772, 7792, 7821, 7837, 7877, 7900, 7914, 7962, 7982, 8008, 8046, 8063, 8068, 8099, 8116, 8122, 8140, 8151, 8153, 8223, 8256, 8293, 8303, 8309, 8332, 8363, 8380, 8447, 8462]"
of,3,"[84, 130, 141, 240, 286, 301, 338, 352, 356, 377, 484, 490, 509, 520, 530, 554, 563, 579, 596, 632, 655, 664, 683, 694, 703, 718, 735, 744, 771, 796, 818, 820, 833, 841, 852, 880, 891, 931, 939, 1050, 1070, 1072, 1103, 1119, 1121, 1147, 1182, 1225, 1240, 1291, 1301, 1341, 1349, 1378, 1386, 1394, 1406, 1428, 1434, 1438, 1446, 1460, 1463, 1505, 1539, 1551, 1594, 1621, 1631, 1636, 1654, 1703, 1707, 1712, 1770, 1800, 1819, 1830, 1867, 1871, 1883, 1889, 1897, 1923, 1925, 1986, 1990, 1995, 2006, 2109, 2114, 2136, 2153, 2157, 2169, 2176, 2204, 2210, 2242, 2278, 2343, 2355, 2390, 2409, 2451, 2522, 2611, 2677, 2700, 2709, 2753, 2759, 2819, 2892]"
of,7,"[55, 91, 98, 124, 141, 143, 148, 166, 194, 209, 233, 261, 266, 295, 303, 321, 341, 367, 378, 427, 438, 467, 476, 490, 494, 553, 564, 574, 588, 592, 602, 609, 654, 660, 732, 741, 745, 754, 781, 816, 826, 832, 846, 849, 858, 870, 887, 902, 907, 920, 922, 932, 993, 1008, 1019, 1031, 1036, 1045, 1047, 1056, 1096, 1124, 1132, 1143, 1173, 1187, 1202, 1233, 1266, 1278, 1289, 1291, 1311, 1328, 1333, 1356, 1367, 1373, 1417, 1447, 1457, 1460, 1470, 1498, 1548, 1552, 1559, 1571, 1604, 1626, 1633, 1644, 1676, 1690, 1695, 1701, 1718, 1742, 1754, 1787, 1821, 1833, 1839, 1845, 1851, 1867, 1874, 1901, 1923, 1940, 1962, 2000, 2025, 2046, 2058, 2060, 2070, 2081, 2084, 2097, 2109, 2112, 2131, 2177, 2188, 2202, 2213, 2227, 2243, 2292, 2294, 2308, 2318, 2354, 2363, 2382, 2426, 2454, 2456, 2497, 2506, 2511, 2533, 2543, 2560, 2597, 2599, 2604, 2606, 2615, 2629, 2633, 2636, 2641, 2652, 2680, 2698, 2706, 2748, 2755, 2772, 2783, 2836, 2847, 2881, 2891, 2907, 2916, 2970, 3040, 3101, 3107, 3132, 3165, 3180, 3259, 3271, 3280, 3289, 3305, 3333, 3348, 3353, 3369, 3381, 3396, 3413, 3439, 3487, 3508, 3553, 3568, 3577, 3588, 3591, 3609, 3625, 3630, 3660, 3686, 3716, 3724, 3730, 3742, 3780, 3833, 3860, 3869, 3875, 3885, 3907, 3913, 3927, 3974, 3980, 3998, 4020, 4038, 4065, 4077, 4111, 4119, 4121, 4132, 4164, 4188, 4215, 4231, 4308, 4335, 4345, 4356, 4372, 4394, 4396, 4421, 4428, 4472, 4492, 4520, 4522, 4542, 4580, 4599, 4685, 4727, 4733, 4745, 4754, 4763, 4826, 4831, 4853, 4860, 4881, 4897, 4919, 4941, 4954, 4960, 4982, 4989, 4993, 5009, 5076, 5086, 5095, 5109, 5182, 5185, 5216, 5234, 5237, 5248, 5288, 5291, 5301, 5312, 5330, 5337, 5339, 5381, 5464, 5479, 5488, 5521, 5545, 5564, 5567, 5581, 5589, 5596, 5604, 5621, 5635, 5637, 5658, 5665, 5678, 5681, 5719, 5744, 5777, 5784, 5787, 5802, 5822, 5834, 5858, 5870, 5940, 6050, 6053, 6059, 6080, 6092, 6095, 6118, 6121, 6124, 6188, 6202, 6218, 6232, 6292, 6306, 6329, 6450, 6470, 6489, 6491, 6493, 6520, 6544, 6549, 6564, 6573, 6580, 6604, 6661, 6666, 6668, 6686, 6715, 6734, 6739, 6748, 6767, 6783, 6789, 6800, 6807, 6818, 6826, 6841, 6859, 6868, 6875, 6915, 6936, 6941, 6957, 6965, 6974, 6981, 7005, 7014, 7025, 7034, 7039, 7078, 7124, 7153, 7160, 7163, 7170, 7181, 7193, 7198, 7206, 7234, 7251, 7274, 7294, 7315, 7322, 7324, 7333, 7357, 7414, 7423, 7454, 7464, 7469, 7549, 7562, 7581, 7583, 7594, 7618, 7699, 7718, 7762, 7795, 7859, 7874, 7903, 7915, 7945, 7957, 7986, 8007, 8011, 8029, 8059, 8078, 8081, 8103, 8119, 8161, 8271, 8471, 8560, 8582, 8604, 8625, 8641, 8656, 8667, 8689, 8694, 8696, 8698, 8701, 8729, 8768, 8773, 8780, 8785, 8810, 8825, 8842, 8850, 8855, 8895, 8900, 8907, 8916, 8965, 8972, 9043, 9056, 9078, 9104, 9107, 9113, 9127, 9133, 9142, 9164, 9198, 9226, 9262, 9291, 9295, 9302, 9345, 9354, 9363, 9395, 9404, 9408, 9412, 9433, 9452, 9466, 9492, 9511, 9518, 9628, 9646, 9658, 9688, 9694, 9707, 9731, 9734, 9741, 9782, 9811, 9845, 9855, 9897, 9902, 9930, 9936, 9947, 9967, 9975, 9997, 10006, 10015, 10022, 10038, 10107, 10133, 10140, 10152, 10161, 10186, 10189, 10228, 10232, 10245, 10252, 10256, 10265, 10275, 10282, 10348, 10374, 10379, 10384, 10387, 10421, 10492, 10505, 10603, 10633, 10687, 10739, 10749, 10756, 10769, 10774, 10784, 10792, 10808, 10824, 10867, 10884, 10893, 10925, 10941, 11016, 11029, 11065, 11072, 11103, 11132, 11150, 11186, 11209, 11222, 11247, 11262, 11285, 11324, 11362, 11366, 11370, 11396, 11423, 11447, 11467, 11470, 11487, 11508, 11540, 11568, 11607, 11614, 11631, 11657, 11660, 11673, 11700, 11705, 11710, 11721, 11760, 11779, 11836, 11838, 11891, 11909, 11922, 11955, 11989, 12022, 12028, 12042, 12078, 12098, 12153, 12197, 12235, 12250, 12272, 12277, 12286, 12293, 12309, 12313, 12322, 12326, 12433, 12485, 12489, 12508, 12514, 12522, 12524, 12532, 12559, 12587, 12595, 12629, 12650, 12685, 12715, 12758, 12762, 12777, 12800, 12883, 12889, 12905, 12927, 12948, 12954, 12961, 12967, 12980, 12984, 12987, 12990, 13015, 13022, 13087, 13110, 13142, 13150, 13156, 13165, 13170, 13181, 13192, 13195, 13240, 13249, 13251, 13270, 13301, 13319, 13327, 13339, 13364, 13392, 13419, 13422, 13490, 13543, 13566, 13573, 13576, 13627, 13672, 13687, 13694, 13722, 13784, 13793, 13855, 13857, 13861, 13877, 13918, 13920, 13984, 13994, 14012, 14017, 14023, 14030, 14063, 14072, 14085, 14088, 14091, 14099, 14102, 14108, 14137, 14175, 14179, 14191, 14194, 14202, 14204, 14216, 14249, 14268, 14343, 14353, 14382, 14504, 14516, 14523, 14573, 14603, 14608, 14621, 14663, 14781, 14788, 14833, 14885, 14899, 14903, 15015, 15033, 15085, 15093, 15114, 15126, 15139, 15171, 15184, 15188, 15201, 15210, 15221, 15259, 15306, 15320, 15327, 15342, 15352, 15354, 15361, 15363, 15381, 15392, 15405, 15439, 15448, 15492, 15512, 15541, 15559, 15574, 15595, 15668, 15700, 15704, 15716, 15740, 15742, 15758, 15774, 15829, 15843, 15845, 15856, 15869, 15877, 15889, 15896, 15927, 15962, 15970, 15981, 16006, 16011, 16032, 16037, 16045, 16059, 16064, 16096, 16128, 16155, 16179, 16198, 16203, 16208, 16214, 16225, 16241, 16245, 16249, 16261, 16267, 16278, 16288, 16291, 16299, 16303, 16312, 16332, 16348, 16350, 16359, 16372, 16384, 16433, 16450, 16457, 16478, 16494, 16500, 16507, 16512, 16518, 16520, 16554, 16572, 16615, 16617, 16621, 16628, 16645, 16664, 16700, 16727, 16737, 16752, 16795, 16808, 16820, 16843, 16882, 16906, 16915, 16941, 16953, 16974, 16987, 17021, 17044, 17083, 17125, 17129, 17137, 17161, 17176, 17183, 17254, 17277, 17307, 17434, 17440, 17462, 17472, 17480, 17521, 17605, 17610, 17618, 17637, 17678, 17704, 17736, 17743, 17766, 17788, 17798, 17806, 17809, 17827, 17840, 17851, 17884, 17897, 17910, 17917, 17981, 17993, 18060, 18074, 18100, 18168, 18188, 18233, 18273, 18288, 18307, 18316, 18323, 18331, 18341, 18343, 18345, 18351, 18356, 18405, 18414, 18444, 18450, 18464, 18485, 18513, 18536, 18541, 18556, 18566, 18578, 18601, 18635, 18660, 18683, 18695, 18745, 18781, 18790, 18798, 18823, 18836, 18845, 18851, 18857, 18878, 18887, 18907, 18914, 18925, 18978, 18988, 19055, 19070, 19080, 19132, 19169, 19184, 19210, 19336, 19345, 19376, 19383, 19403, 19412, 19443, 19447, 19474, 19491, 19509, 19518, 19534, 19638, 19647, 19722, 19728, 19731, 19772, 19821, 19833, 19856, 19862, 19875, 19890, 19892, 19897, 19904, 19910, 19941, 19959, 19986, 20000, 20004, 20043, 20050, 20094, 20097, 20111, 20133, 20142, 20189, 20223, 20225, 20263, 20271, 20277, 20368, 20377, 20393, 20397, 20400, 20435, 20456, 20461, 20469, 20479, 20496, 20507, 20547, 20630, 20641, 20660, 20680, 20813, 20857, 20862, 20897, 20916, 20933, 20990, 21024, 21046, 21093, 21133, 21162, 21164, 21180, 21188, 21227, 21266, 21286, 21311, 21324, 21329, 21340, 21374, 21381, 21398, 21403, 21408, 21412, 21419, 21428, 21479, 21496, 21509, 21544, 21598, 21600, 21671, 21679, 21681, 21693, 21697, 21722, 21747, 21753, 21838, 21864, 21866, 21909, 21935, 22001, 22004, 22011, 22023, 22039, 22047, 22087, 22139, 22176, 22210, 22230, 22324, 22365, 22388, 22460, 22472, 22509, 22545, 22562, 22601, 22781, 22810, 22825, 22864, 22959, 22974, 23009, 23083, 23101, 23225, 23227, 23293, 23370, 23394, 23422, 23434, 23500, 23544, 23589, 23616, 23667, 23765, 23770, 23830, 23850, 23860, 23877, 23935, 23959, 23976, 23988, 24000, 24151, 24182, 24203, 24225, 24236, 24245, 24288, 24315, 24318, 24363, 24431, 24476, 24518, 24525, 24563, 24572, 24583, 24595, 24605, 24684, 24691, 24753, 24765, 24777, 24798, 24812, 24822, 24831, 24860, 24901, 24938, 24941, 24969, 24989, 25039, 25071, 25140, 25180, 25249, 25257, 25272, 25341, 25366, 25381, 25453, 25458, 25489, 25497, 25513, 25521, 25537, 25539, 25543, 25600, 25661, 25687, 25735, 25752, 25763, 25808, 25925, 26002, 26058, 26084, 26124, 26140, 26153, 26237, 26364, 26405, 26436, 26449, 26460, 26477, 26505, 26534, 26579, 26597, 26620, 26705, 26768, 26782, 26822, 26850, 26956, 27105, 27167, 27173, 27230, 27248, 27299, 27313, 27334, 27423, 27499, 27558, 27593, 27670, 27719, 27858, 27968, 27999, 28047, 28076, 28087, 28101, 28120, 28155, 28201, 28226, 28259, 28311, 28341, 28413, 28439, 28475, 28510]"
of,8,"[3, 16, 57, 66, 91, 113, 121, 126, 145, 160, 192, 201, 208, 224, 229, 236, 241, 254, 270, 320, 347, 359, 408, 411, 423, 428, 440, 463, 469, 480, 485, 506, 528, 540, 563, 620, 631, 684, 699, 719, 723, 734, 759, 862, 894, 913, 977, 988, 1035, 1041, 1052, 1080, 1097, 1120, 1126, 1211, 1226, 1307, 1356, 1366, 1438, 1441, 1479, 1500, 1560, 1567, 1571, 1577, 1586, 1621, 1657, 1708, 1745, 1750, 1752, 1821, 1830, 1838, 1888, 1909, 1943, 1952, 1971, 1993, 2001, 2008, 2021, 2101, 2127, 2157, 2162, 2226, 2281, 2289, 2396, 2439, 2473, 2490, 2498, 2542, 2576, 2591, 2595, 2602, 2641, 2727, 2742, 2751, 2781, 2789, 2816, 2822, 2833, 2836, 2845, 2861, 2922, 2940, 2991, 3008, 3017, 3030, 3055, 3088, 3097, 3103, 3108, 3136, 3155, 3163, 3182, 3195, 3199, 3219, 3262, 3277, 3281, 3287, 3296, 3299, 3313, 3427, 3449, 3466, 3470, 3473, 3499, 3512, 3518, 3521, 3527, 3532, 3548, 3553, 3573, 3578, 3607, 3615, 3663, 3700, 3734, 3757, 3795, 3800, 3804, 3809, 3820, 3834, 3837, 3898, 3924, 3961, 4001, 4012, 4051, 4072, 4091, 4094, 4221, 4239, 4268, 4312, 4338, 4342, 4365, 4411, 4431, 4459, 4468, 4481, 4502, 4549, 4607, 4629, 4652, 4673, 4757, 4774, 4826, 4933, 4999, 5036, 5049]"
of,9,"[20, 29, 58, 62, 66, 78, 93, 116, 142, 152, 160, 202, 233, 241, 261, 264, 293, 295, 309, 321, 341, 346, 349, 377, 385, 449, 457, 462, 468, 478, 495, 506, 516, 521, 541, 609, 623, 625, 650, 656, 673, 678, 680, 719, 725, 766, 814, 820, 858, 920, 972, 999, 1009, 1023, 1072, 1090, 1094, 1109, 1113, 1119, 1151, 1210, 1217, 1232, 1256, 1269, 1279, 1282, 1321, 1325, 1333, 1342, 1353, 1357, 1401, 1432, 1463, 1486, 1519, 1524, 1532, 1561, 1570, 1577, 1596, 1603, 1620, 1629, 1671, 1695, 1711, 1723, 1726, 1730, 1749, 1763, 1774, 1785, 1789, 1814, 1837, 1846, 1863, 1866, 1882, 1918, 1935, 1942, 1959, 1961, 2003, 2040, 2079, 2099, 2103, 2118, 2171, 2240, 2301, 2304, 2321, 2342, 2349, 2370, 2413, 2433, 2484, 2493, 2524, 2537, 2560, 2563, 2571, 2581, 2613]"
explain,1,"[4, 52, 86, 120, 156, 162, 192, 206, 212, 214, 225, 409, 615, 701, 766, 832, 844, 852, 860, 957, 1032, 1060, 1091, 1230, 2810, 2854, 3032, 3126, 3149, 3180, 3519, 3724, 3944, 4217, 4488, 4506, 4534, 4556, 4601, 4689, 4719, 4739, 4877, 5212, 5249, 5584, 5630, 5941, 6006, 6183, 7050, 7168, 7205, 7213, 7269, 7306, 7367, 7547, 7616, 7926, 8036, 8087, 8496, 8506, 8554, 8639, 8664, 8709, 8913, 8959, 9061, 9127, 9196, 9427, 9556, 9609, 9660, 10067, 10111, 10360, 10398, 10443, 10463, 10541, 10709, 10819]"
explain,17,"[4099, 4521, 5079]"
explain,2,"[4, 143, 173, 178, 272, 275, 384, 409, 484, 494, 589, 639, 673, 705, 846, 1195, 1332, 1340, 1402, 1445, 1462, 1502, 1515, 1572, 1609, 1654, 2209, 2235, 2303, 2548, 2572, 2701, 2726, 2798, 2811, 2829, 2872, 2929, 2987, 3031, 3090, 3220, 3347, 3384, 3439, 3516, 3695, 3727, 4272, 4484, 4492, 4546, 4576, 4633, 4753, 4756, 4815, 4818, 4927, 5171, 5260, 5263, 5356, 5402, 5535, 5839, 5842, 5854, 5869, 5872, 5890, 6004, 6007, 6120, 6122, 6189, 6257, 6539, 6543, 6554, 6631, 6635]"
explain,21,[2186]
explain,22,[5265]
explain,26,[442]
explain,3,"[16, 192, 237, 269, 287, 326, 339, 343, 372, 381, 389, 402, 418, 436, 469, 512, 537, 595, 611, 613, 633, 682, 720, 765, 834, 842, 853, 861, 872, 879, 924, 942, 1164, 1244, 1248, 1414, 1503, 1510, 1531, 1547, 1619, 1817, 2089, 2177, 2291, 2299, 2345, 2368, 2397, 2442, 2464, 2483, 2570, 2613, 2729, 2811, 2842, 2859]"
explain,7,"[0, 144, 182, 226, 234, 248, 265, 274, 307, 329, 381, 852, 864, 915, 981, 1055, 1111, 1144, 1153, 1179, 1199, 1232, 1244, 1310, 1349, 1377, 1403, 1488, 1607, 1630, 1661, 1704, 1737, 1800, 1910, 1917, 1918, 2182, 2195, 2215, 2309, 2324, 2423, 2455, 2469, 2484, 2500, 2535, 2567, 2663, 2667, 2677, 2683, 2695, 2713, 2722, 2780, 2795, 3041, 3084, 3103, 3117, 3134, 3244, 3261, 3267, 3282, 3307, 3318, 3335, 3360, 3378, 3391, 3472, 3542, 3611, 3621, 3633, 3652, 3706, 3758, 3775, 3825, 3841, 3854, 3898, 3917, 3938, 3985, 4062, 4122, 4133, 4144, 4161, 4193, 4216, 4518, 4540, 4774, 4785, 4791, 4836, 4913, 4956, 4967, 5003, 5055, 5084, 5118, 5156, 5212, 5262, 5427, 5494, 5533, 5541, 5565, 5694, 5768, 6060, 6750, 6828, 6893, 7090, 7097, 7268, 7286, 7674, 7682, 7712, 7720, 7725, 7752, 7787, 7805, 7822, 7829, 7845, 7975, 7979, 8123, 8169, 8478, 8544, 8579, 8832, 8847, 8969, 9045, 9060, 9118, 9154, 9156, 9228, 9230, 9312, 9428, 9530, 9627, 9706, 9784, 9876, 10196, 10321, 10339, 10468, 10497, 10530, 10543, 10548, 10612, 10628, 10640, 10722, 10795, 10886, 11055, 11058, 11776, 11914, 11917, 12004, 12112, 12121, 12135, 12339, 12423, 12566, 12662, 12707, 12772, 12779, 12833, 12878, 12903, 12925, 13250, 13349, 13356, 13391, 13418, 13442, 13726, 13824, 13878, 13921, 13937, 14031, 14064, 14126, 14240, 14259, 14263, 14422, 14459, 14557, 14645, 14904, 14917, 15105, 15386, 15542, 15791, 15814, 15874, 15910, 15928, 16004, 16180, 16279, 16340, 16561, 16636, 16846, 17024, 17305, 18054, 18077, 18098, 18200, 18755, 18850, 19873, 19960, 19983, 20057, 20204, 20242, 20429, 20564, 20682, 20747, 20833, 21211, 21245, 21271, 21328, 21355, 21449, 21763, 21767, 21783, 21797, 21816, 21860, 21876, 21894, 21916, 21937, 21969, 22033, 22107, 22137, 22157, 22166, 22293, 22397, 22473, 22615, 22628, 22645, 22669, 22689, 23098, 23112, 23125, 23143, 23971, 24175, 24346, 25266, 25318, 25335, 25391, 25417, 25559, 25847, 26182, 26203, 26217, 26280, 26513, 26677, 26701, 26740, 26785, 26914, 27108, 27153, 27181, 27213, 27231, 27238, 27346, 27350, 27360, 27550, 27830, 28073]"
explain,8,"[3009, 4066]"
explain,9,[1222]
artifici,1,"[5, 53, 157, 209, 553, 616, 8498, 8526, 8555, 9006, 9069, 9197, 9220, 9278, 9344, 9373, 9445, 9452, 9460, 9649, 9662, 9735, 10030, 10036, 10224, 10444, 10620, 10725, 10820]"
artifici,12,"[5129, 7437, 13264, 13291, 13379, 13625]"
artifici,23,[433]
artifici,25,[3811]
artifici,8,"[38, 95, 182, 259, 441, 1042, 1975, 2400, 3667, 3701, 3856, 3871, 3986, 3997, 4032, 4178, 4218, 4292, 4307, 4497, 4821, 4844, 4883]"
intellig,1,"[6, 54, 210, 251, 393, 452, 554, 617, 6820, 8088, 8499, 8556, 8682, 8772, 8894, 8960, 9007, 9070, 9198, 9205, 9279, 9345, 9374, 9446, 9453, 9461, 9650, 9663, 9693, 9736, 9813, 9912, 9929, 10031, 10037, 10411, 10445, 10621, 10726, 10821]"
intellig,15,"[1344, 5102, 7361, 8185]"
intellig,16,"[5026, 5242, 7794, 8305]"
intellig,17,[6026]
intellig,2,"[7, 181, 193, 225, 258, 412, 676, 1518, 2238, 2990, 3698, 4495, 5174, 5383, 5857, 5931, 6228, 6260, 6557]"
intellig,21,"[39, 2189]"
intellig,23,"[2192, 2242]"
intellig,24,"[2873, 2926, 2951, 2999, 3035, 3211, 3348]"
intellig,25,"[3760, 3778, 3812, 3942, 3965]"
intellig,26,[8261]
intellig,3,"[163, 329, 330, 350, 415, 894, 2511, 2573, 2732, 2804, 2826, 2845, 2881]"
intellig,7,"[3, 81, 96, 111, 316, 384, 400, 423, 454, 890, 913, 1090, 1360, 1575, 1784, 2067, 2218, 2246, 2327, 2725, 4530, 14369, 16387, 16481, 16515, 18276, 21214, 21713, 21770, 21786, 21808, 21819, 21847, 21879, 21972, 21980, 22068, 22169, 22233, 22354, 22400, 22480, 22482, 22630, 22637, 23017, 23110, 23153, 23177, 23271, 23406, 23684, 23795, 24111, 24372, 24628, 24845, 24916, 24973, 25204, 25413, 25605, 25667, 25758, 26443, 26604, 27241, 27255, 27267, 27821, 27903, 27931, 28123, 28301, 28319]"
intellig,8,"[39, 183, 260, 442, 733, 1955, 1976, 3668, 3702, 3857, 3860, 3872, 3987, 3998, 4033, 4179, 4219, 4308, 4498, 4822, 4845]"
roberto,1,"[7, 38, 8149, 8185]"
confalonieri1,1,[8]
ludovik,1,"[9, 8160]"
coba1,1,[10]
benedikt,1,"[11, 8168]"
wagner2,1,[12]
tarek,1,"[13, 8176, 8189]"
besold3,1,[14]
1faculti,1,[15]
comput,1,"[17, 897, 1172, 3470, 4446, 4835, 8610, 8653, 8978, 9099, 9184, 9204, 9353, 9432, 9545, 9565, 9776, 9821, 9853, 10088, 10315, 10535]"
comput,12,"[3815, 3832, 4435, 6183, 7085, 8355, 8703, 9782, 9814, 9832, 9868, 10214, 10579, 11966, 12499, 13682, 15446]"
comput,13,"[3034, 4129]"
